Location,Hygiene,Micromanagement,Working Hours,Salary,Age,Infrastructure,Food Quality,Incentives,Family Size,Experience,Share Price,Attrition,Contract Workers,Location_Score,Internal_Audit,External_Audit,Fin_Score,Loss_Score,Past_Score,IsUnderRisk
Developed Economies and EU,5,1,16,19094,29,3,3,334,2,9,737,15,8125,51.8,34.17979047619048,16.57505750575058,27.943038095238098,5.149000000000001,19.562933333333334,0
Developed Economies and EU,2,6,6,5653,60,6,5,590,1,2,1306,23,8232,8.5,20.771209523809528,11.537053705370539,20.55044761904762,2.6559999999999997,26.933533333333337,0
Middle East,3,2,14,34487,36,5,3,765,1,21,210,20,2719,51.8,27.784190476190478,15.73644507307874,34.37650476190476,11.429666666666668,32.4862,0
Middle East,4,4,13,12942,12,7,1,653,9,14,1306,8,8754,8.5,32.8552,16.06879259354507,23.740428571428573,11.613333333333333,17.238733333333332,1
Latin America and the Caribbean,1,10,23,49519,23,5,1,114,9,23,789,32,3677,18.0,23.673314285714287,11.63822096495364,26.64739047619048,21.22533333333333,29.503866666666667,1
Developed Economies and EU,1,4,15,14733,61,2,5,1933,6,7,676,6,8342,51.8,31.56026666666667,13.344191562013346,18.07934285714286,22.02066666666667,20.083133333333336,1
Latin America and the Caribbean,3,6,20,24402,56,5,5,1152,6,6,1465,19,6849,13.1,20.707457142857145,21.663680653779664,16.217228571428574,4.265333333333333,19.610866666666666,0
Middle East,3,5,18,46460,42,7,3,2191,8,22,89,26,8683,12.0,29.243180952380953,14.352192362093351,33.399228571428566,10.411666666666669,21.259266666666665,0
Latin America and the Caribbean,3,9,6,25651,46,6,2,9476,9,39,173,10,5352,12.0,30.89799047619048,22.015944451588016,33.31742857142857,12.715000000000002,16.183666666666667,1
Asia-Pacific,1,7,12,36915,43,9,2,100,8,49,564,8,3213,12.0,25.28493333333334,23.517723200891517,23.708771428571428,7.857333333333334,26.01533333333334,0
Latin America and the Caribbean,1,7,14,43759,64,6,3,946,7,9,1327,7,33,18.0,31.163095238095238,15.130955952738134,24.887780952380957,9.348666666666668,18.071133333333332,0
Central and South-Eastern Europe and CIS,2,8,16,37052,58,5,3,7956,7,26,987,6,4041,13.1,19.982790476190477,26.790307602188783,21.45587619047619,15.680333333333335,17.843666666666667,0
Latin America and the Caribbean,3,4,16,23041,60,5,3,9692,3,40,740,25,6215,46.9,30.680714285714288,24.41751317988942,32.32511428571429,16.220000000000002,24.922533333333334,0
Asia-Pacific,5,8,5,43268,10,10,2,552,2,23,573,37,5709,13.1,23.83710476190477,18.506364922206508,23.315085714285715,18.776333333333334,25.9756,0
Africa,1,6,18,1035,39,8,1,8708,3,3,55,28,8298,8.5,14.634438095238094,20.221336419356224,27.730219047619048,19.206666666666667,27.15886666666667,0
Central and South-Eastern Europe and CIS,3,8,8,41480,41,5,1,9061,10,7,1115,9,5112,8.5,15.619923809523812,21.42167073850242,27.99927619047619,14.276666666666667,37.25046666666667,1
Africa,5,6,19,12695,20,6,2,2398,1,57,1289,24,3925,18.0,32.11846666666667,23.293029302930297,29.929628571428573,12.953666666666667,32.681466666666665,0
Central and South-Eastern Europe and CIS,4,10,11,27353,15,2,2,709,1,36,1058,31,4166,13.1,28.29889523809524,22.215450116440216,34.06661904761905,12.878666666666666,28.593866666666667,0
Asia-Pacific,2,10,18,26385,17,9,3,888,4,19,1482,2,4210,8.5,31.76440952380953,19.793079307930796,21.173038095238095,6.737,21.83353333333333,0
Central and South-Eastern Europe and CIS,4,4,23,16812,41,4,3,1728,4,50,73,27,713,8.5,23.038752380952385,32.28425699712829,21.76137142857143,20.395666666666667,26.019866666666662,0
Central and South-Eastern Europe and CIS,5,3,16,41343,69,2,3,605,4,59,898,24,808,12.0,26.605114285714283,12.428671438572431,24.096114285714286,18.038333333333334,23.7074,0
Middle East,2,4,22,15239,64,2,3,9259,7,59,1282,16,2576,46.9,26.586380952380956,19.832454674038836,40.0220380952381,20.37466666666667,27.866533333333336,0
Latin America and the Caribbean,3,9,12,10819,65,2,2,603,2,58,188,35,4562,18.0,27.424876190476194,19.17664623605218,35.257200000000005,13.642000000000001,36.3202,0
Latin America and the Caribbean,3,7,16,1388,39,6,4,5497,10,22,963,38,1404,8.5,34.854685714285715,11.457802923149458,36.228409523809525,19.227,32.814,0
Asia-Pacific,1,6,2,27325,35,5,2,539,7,15,1018,7,7630,51.8,30.866323809523816,22.72791564870773,27.087857142857146,16.59766666666667,23.034600000000005,1
Middle East,2,7,4,11678,40,3,5,562,7,28,341,1,463,46.9,24.429000000000002,6.739445373108739,18.64314285714286,8.669,34.455866666666665,0
Asia-Pacific,1,5,13,3239,20,2,3,6825,2,19,263,15,9770,12.0,22.756114285714286,28.631648879173632,25.534542857142856,17.122333333333334,24.880666666666666,0
Latin America and the Caribbean,2,3,14,2118,25,5,3,241,9,11,120,29,2089,13.1,26.460361904761903,19.276184761333276,35.62029523809524,9.812333333333335,16.183933333333332,0
Middle East,5,7,9,28411,14,2,2,9420,1,22,1228,6,3885,18.0,11.619895238095237,22.561899047047564,31.310828571428573,17.140666666666668,31.473066666666664,1
Developed Economies and EU,2,1,1,22815,53,6,4,853,3,46,810,23,5156,12.0,34.554028571428574,22.46888974611747,29.405257142857145,16.05,35.251999999999995,0
Developed Economies and EU,1,5,22,18804,48,8,3,7611,8,38,165,28,2358,46.9,23.189933333333336,20.85068506850685,20.186876190476195,12.069999999999999,26.966600000000003,1
Latin America and the Caribbean,4,8,3,20320,64,9,4,870,3,4,1308,9,2060,8.5,33.12034285714286,16.84638463846385,21.407799999999998,11.477,33.38386666666667,0
Central and South-Eastern Europe and CIS,5,3,6,20563,52,6,1,2847,7,49,1104,14,3007,8.5,27.596247619047613,25.115968739731116,10.519485714285715,23.29933333333333,20.608666666666668,0
Latin America and the Caribbean,4,9,1,27508,43,2,4,4107,7,20,1324,35,315,18.0,36.28021904761904,16.265155086937266,20.14447619047619,10.692666666666668,25.420533333333335,0
Middle East,4,3,11,46404,31,5,2,243,4,58,129,36,7357,46.9,26.174800000000005,17.096795393825097,29.87613333333334,20.621000000000002,24.040066666666668,0
Developed Economies and EU,5,7,8,23000,51,8,3,720,5,24,880,36,7032,18.0,32.628885714285715,15.99062763419199,23.457933333333337,23.377333333333336,16.683400000000002,1
Asia-Pacific,3,7,2,12979,57,5,4,449,3,54,1184,25,9077,13.1,23.86335238095238,24.48241967053848,16.96297142857143,16.541666666666668,27.444266666666667,1
Central and South-Eastern Europe and CIS,1,10,23,35941,25,4,1,2410,7,57,1121,24,6942,18.0,27.800676190476192,14.345034503450346,27.759628571428568,17.235999999999997,23.9478,0
Middle East,3,10,6,43629,25,2,5,9759,1,6,522,3,3429,18.0,15.431638095238098,12.014944351578015,27.35774285714286,15.356333333333335,20.561333333333334,0
Developed Economies and EU,4,8,19,19661,11,8,1,532,2,33,608,11,667,51.8,30.592419047619046,20.060320317746065,11.315666666666667,12.386999999999999,24.38946666666667,0
Africa,3,9,16,28274,37,5,4,3929,10,41,1398,15,5483,18.0,23.22267619047619,26.043904390439042,23.972895238095237,14.295000000000002,22.066333333333336,0
Middle East,1,4,2,26395,55,7,3,1045,1,39,1236,15,6823,12.0,26.44429523809524,23.976940551197977,34.062895238095244,18.106666666666666,28.555800000000005,0
Developed Economies and EU,5,5,1,44041,60,6,1,5658,7,33,1105,3,897,51.8,30.301866666666665,15.600902947437604,15.436676190476192,16.252666666666666,30.252533333333332,0
Asia-Pacific,2,1,1,29643,59,1,5,964,9,47,1066,17,3288,12.0,32.55826666666667,11.0989527524181,23.633314285714288,25.370333333333335,20.842133333333337,0
Central and South-Eastern Europe and CIS,1,10,21,28470,61,9,3,8082,8,8,1411,6,4230,8.5,30.18119047619048,27.235194948066237,12.740419047619051,14.973,26.741266666666668,0
Middle East,2,8,9,47249,68,7,1,7172,4,52,802,29,487,13.1,33.81124761904763,24.966839541096967,30.15429523809524,20.297666666666668,23.05673333333333,0
Developed Economies and EU,3,1,8,28886,48,7,5,597,5,30,853,11,7796,13.1,32.75898095238096,24.815938736730818,24.438009523809523,11.835666666666667,36.30713333333333,0
Asia-Pacific,5,10,21,36636,65,4,1,690,7,20,610,38,2722,51.8,25.602952380952377,16.491049104910495,19.86041904761905,19.774,28.68026666666667,0
Asia-Pacific,1,4,21,20893,54,4,3,995,7,29,1370,14,1745,12.0,38.77073333333333,18.131327418456134,21.55077142857143,20.311,17.634666666666668,0
Middle East,3,8,13,18032,57,6,2,9629,3,4,252,26,8574,18.0,29.0706380952381,15.528095666709529,34.49129523809524,10.209000000000001,22.0648,0
Central and South-Eastern Europe and CIS,2,7,19,48474,50,3,2,7663,2,54,104,34,433,51.8,40.62662857142857,13.71960053148172,30.853542857142855,11.440666666666669,29.10493333333333,0
Africa,1,3,15,31196,45,1,1,760,1,47,607,6,817,46.9,23.518333333333334,20.936150757932932,28.341857142857148,21.453333333333337,23.272333333333332,0
Central and South-Eastern Europe and CIS,3,4,11,15343,17,3,5,731,1,5,418,35,6075,13.1,25.288933333333336,12.564899347077564,23.117676190476192,17.50366666666667,29.146666666666672,0
Central and South-Eastern Europe and CIS,2,8,10,40809,11,10,4,677,5,30,246,31,9406,12.0,9.499790476190476,12.103110311031102,25.155409523809524,8.729666666666667,27.40333333333334,0
Africa,4,1,15,24403,37,9,3,241,6,60,106,38,7365,18.0,20.978638095238097,25.156487077279156,32.59820952380953,18.779666666666667,30.168533333333336,0
Central and South-Eastern Europe and CIS,4,2,1,37446,67,8,1,856,8,40,1389,23,1675,18.0,23.319457142857143,17.17890360464618,22.456809523809525,7.504666666666666,30.661733333333334,1
Africa,2,1,18,31870,42,8,4,708,10,47,1057,21,8863,18.0,23.5994,15.704098981326705,30.45121904761905,14.680333333333333,35.62673333333334,1
Asia-Pacific,1,6,16,15144,63,9,5,4636,7,20,628,17,6120,18.0,36.15233333333334,9.15864443587216,28.301295238095236,9.671000000000001,19.921466666666667,0
Asia-Pacific,5,8,7,28550,22,6,2,5599,5,58,272,26,3367,46.9,14.379961904761904,18.82023916677382,18.188638095238097,16.89,21.357066666666668,0
Central and South-Eastern Europe and CIS,5,2,18,35228,52,10,3,515,10,23,204,7,2838,12.0,34.41221904761905,20.466232337519465,27.306676190476193,14.841000000000001,26.820133333333334,0
Asia-Pacific,5,5,23,45014,68,7,1,5228,9,36,617,18,1134,8.5,13.53492380952381,29.1002243081451,38.77764761904762,16.183000000000003,28.09273333333333,0
Latin America and the Caribbean,4,5,15,27378,12,8,1,5743,7,45,1172,22,7712,12.0,23.16284761904762,15.765233666223766,34.43841904761904,19.124,29.6964,0
Africa,1,8,8,47841,29,5,3,592,9,38,343,30,9707,13.1,18.749514285714287,25.16885974311717,24.840085714285713,9.042333333333334,18.542266666666666,0
Asia-Pacific,1,4,5,16252,42,5,1,311,1,31,287,34,2869,12.0,23.448761904761906,26.22680839512523,26.94638095238095,10.487000000000002,30.972,0
Middle East,3,7,7,48502,45,6,4,940,5,22,553,31,3139,13.1,12.91062857142857,20.543997256868543,17.48994285714286,13.639666666666669,27.4492,0
Developed Economies and EU,3,9,23,3354,48,6,2,237,7,22,286,29,4162,8.5,43.32318095238096,27.40439758261541,29.773019047619048,12.185,17.849933333333333,1
Africa,1,6,3,33131,23,6,2,912,8,56,1090,8,1087,12.0,39.34740952380953,21.463832097495462,13.809314285714287,17.8,24.9308,0
Central and South-Eastern Europe and CIS,2,3,13,20374,51,10,5,961,6,15,1012,17,5059,46.9,16.78737142857143,9.674538882459675,16.607447619047623,13.911666666666667,15.164333333333335,0
Africa,1,9,2,36258,18,6,2,952,1,23,686,20,8690,13.1,11.420942857142858,29.541068392553544,17.863542857142857,13.156333333333334,20.867533333333334,0
Central and South-Eastern Europe and CIS,1,6,4,9763,13,5,2,821,3,33,1482,19,2834,46.9,28.71009523809524,10.900247167573902,18.428933333333333,15.843333333333334,20.31486666666667,0
Middle East,1,7,5,11621,69,8,5,7497,10,47,1168,6,6779,12.0,28.735857142857142,17.635377823496636,17.141695238095238,15.390999999999998,38.316266666666664,0
Developed Economies and EU,3,9,10,20248,27,5,5,851,7,26,469,32,5244,12.0,30.277971428571426,14.726915548697727,27.338676190476193,23.601666666666667,28.607466666666664,0
Middle East,3,2,3,34361,17,5,1,6349,6,5,197,30,5321,8.5,24.414038095238098,29.200777220579198,22.039361904761908,12.103333333333332,26.9364,1
Latin America and the Caribbean,2,1,2,32984,69,10,5,118,5,20,99,7,143,8.5,22.3400380952381,16.850070721357852,29.566876190476194,11.135666666666669,13.385200000000003,1
Asia-Pacific,2,10,22,45343,58,4,5,746,5,26,377,39,9776,12.0,35.357619047619046,13.74891774891775,19.757980952380954,8.630333333333335,17.5462,0
Africa,3,4,2,24283,29,4,2,8477,10,33,533,26,4471,18.0,27.58204761904763,22.623905247667626,21.39764761904762,9.860000000000001,25.5454,0
Africa,3,10,20,23852,26,10,5,535,8,22,333,17,596,8.5,16.88539047619048,17.023488063092028,19.59842857142857,18.576333333333334,35.46,0
Middle East,1,5,16,37994,41,7,3,110,9,28,62,30,7026,8.5,21.34612380952381,15.0993242181361,25.530285714285718,20.325333333333333,34.4704,0
Latin America and the Caribbean,2,6,6,13412,49,6,2,3252,3,60,211,14,2434,12.0,34.74815238095238,10.858771591444858,22.48778095238095,10.494666666666669,25.58633333333333,0
Africa,4,3,23,28985,27,6,3,3193,8,54,1212,31,1711,18.0,14.120066666666666,19.525052505250528,23.682476190476194,9.420666666666666,22.40333333333333,0
Developed Economies and EU,3,9,23,42659,31,3,5,4715,3,53,404,9,5085,8.5,14.720761904761906,5.262654836912264,30.30995238095238,16.825000000000003,28.941933333333335,0
Developed Economies and EU,2,1,20,29512,56,10,4,2640,4,30,1088,1,5179,8.5,21.970209523809523,35.05669138342406,22.75057142857143,9.188666666666666,39.573800000000006,0
Africa,1,2,18,30239,31,7,2,951,5,50,1000,2,8864,8.5,21.23385714285714,10.691383424056692,16.44990476190476,9.947000000000001,20.235266666666668,0
Africa,3,8,22,39740,48,2,3,2810,10,30,1220,29,3282,13.1,27.467066666666668,18.347191862043346,26.27319047619048,12.885666666666667,26.141266666666663,0
Middle East,4,3,4,29370,57,10,4,6326,10,40,438,10,7654,18.0,19.10634285714286,24.092694983784092,20.569057142857147,14.569333333333335,19.611733333333337,0
Developed Economies and EU,3,3,20,3839,43,1,5,755,10,1,1005,8,4060,12.0,35.11339047619048,13.442044204420442,29.89219047619047,15.706000000000001,39.81773333333333,0
Africa,5,9,7,27219,42,2,2,5966,6,27,1100,30,6635,12.0,36.634257142857145,14.256339919706257,21.441371428571433,17.06066666666667,15.968000000000002,0
Latin America and the Caribbean,2,1,21,4404,19,1,3,4348,6,45,1026,2,3047,12.0,28.30552380952381,29.524180989527526,29.78794285714286,20.38733333333333,26.321733333333334,1
Latin America and the Caribbean,1,4,6,13097,12,9,2,560,2,17,124,29,4364,13.1,25.311352380952385,19.611375423256614,20.38750476190476,13.440666666666667,23.98153333333333,0
Developed Economies and EU,2,10,6,37032,16,1,4,3623,4,16,275,9,8539,12.0,39.56395238095239,8.722229365793723,29.583695238095242,12.905,35.598866666666666,0
Africa,2,2,15,24863,23,1,1,1915,10,14,238,8,9755,18.0,24.672780952380958,16.520366322346522,28.07370476190476,12.169000000000002,37.888000000000005,0
Asia-Pacific,5,8,12,19415,39,10,1,799,3,11,1336,38,7304,13.1,24.681857142857144,12.067949652108068,19.355914285714285,16.871000000000002,20.992999999999995,0
Central and South-Eastern Europe and CIS,1,3,11,8346,64,9,2,843,6,13,619,3,1403,12.0,23.50607619047619,21.270641349849274,29.402076190476183,9.241000000000001,22.058200000000003,1
Central and South-Eastern Europe and CIS,2,10,13,2711,54,8,1,2977,4,40,351,23,5770,46.9,21.2714,24.716771677167717,25.089152380952385,11.323,24.37726666666667,1
Asia-Pacific,4,9,2,33100,64,6,5,345,4,15,357,21,7146,8.5,34.46225714285715,18.647078993613647,34.64364761904763,12.611,20.79553333333334,1
Central and South-Eastern Europe and CIS,4,2,20,17549,67,9,5,201,3,19,1207,29,3064,12.0,30.04979047619048,19.779606532081782,26.946161904761905,25.680666666666667,8.363333333333333,0
Latin America and the Caribbean,2,7,20,10081,34,2,2,4129,6,16,546,18,7677,46.9,25.470161904761905,13.114640035432116,31.5865619047619,10.725000000000001,36.17940000000001,0
Developed Economies and EU,1,6,23,19285,23,10,5,9418,8,55,29,20,4781,46.9,30.991914285714284,27.040446901833043,25.001409523809524,18.057000000000002,34.8852,0
Central and South-Eastern Europe and CIS,3,7,5,18264,47,8,4,291,7,14,773,16,1293,12.0,29.142990476190473,12.248496278199248,26.25179047619048,13.303333333333335,15.772666666666668,0
Latin America and the Caribbean,3,9,2,41476,22,6,4,340,2,28,207,6,6579,51.8,32.229123809523806,21.176803394625175,28.17521904761905,11.391333333333334,31.93773333333334,0
Asia-Pacific,2,2,17,43905,49,6,5,793,7,46,522,19,1063,51.8,19.660666666666668,27.976426214049976,26.558752380952384,21.426666666666673,11.844866666666668,0
Developed Economies and EU,2,5,15,24307,45,8,3,480,10,28,65,39,5054,12.0,30.597361904761904,17.135956452788136,25.935361904761905,12.540333333333335,32.5496,1
Developed Economies and EU,4,1,21,3150,15,7,5,3046,6,18,72,9,9339,13.1,26.39104761904762,29.185504264712186,25.9716,19.156333333333333,33.54106666666667,0
Central and South-Eastern Europe and CIS,3,5,11,38131,18,4,2,370,1,16,880,18,4919,18.0,27.500466666666668,19.406512079779407,16.771657142857144,12.527333333333335,24.68906666666667,0
Central and South-Eastern Europe and CIS,1,4,2,41060,69,9,5,1198,6,35,506,21,6752,12.0,9.372542857142857,21.986470075578985,33.4500380952381,13.730666666666666,21.479666666666667,0
Africa,3,8,18,1748,14,10,3,5390,4,44,374,11,803,51.8,23.015733333333333,13.705384824196706,28.263428571428573,24.486,24.431000000000004,1
Latin America and the Caribbean,1,7,24,49994,30,6,4,810,10,3,1303,34,7788,18.0,18.273238095238096,22.78799308502279,27.03256190476191,16.149,33.1342,0
Latin America and the Caribbean,1,3,19,1868,21,8,3,9847,8,25,828,18,6069,18.0,28.787619047619046,26.873230180160874,18.052466666666668,9.207666666666666,24.079733333333337,0
Africa,5,8,23,42002,32,7,5,9955,4,4,858,18,6823,8.5,20.313190476190478,15.876816253053876,24.46284761904762,10.746,29.095,0
Asia-Pacific,1,10,16,32866,37,8,1,251,3,50,1160,24,6356,18.0,27.136514285714284,17.02020202020202,21.891180952380953,9.636,30.429666666666666,0
Latin America and the Caribbean,4,4,6,2908,37,2,2,5202,3,57,812,34,9882,46.9,21.873209523809525,12.931307416455931,39.786857142857144,12.418000000000001,23.867333333333328,0
Latin America and the Caribbean,4,7,16,2891,40,10,2,816,1,24,356,15,8446,18.0,29.150904761904766,17.886074321717885,28.962495238095237,24.407999999999998,20.596466666666668,1
Africa,1,10,22,38901,64,9,3,627,6,56,208,14,4434,13.1,32.27098095238096,20.560527481319557,23.021485714285717,11.892333333333333,31.294133333333335,0
Middle East,5,9,19,4585,65,6,1,969,10,50,614,10,5661,51.8,28.31371428571429,11.790236166473791,33.23152380952381,2.7563333333333335,31.04546666666667,1
Latin America and the Caribbean,4,10,21,38976,12,8,2,553,7,15,360,3,8128,18.0,16.16017142857143,19.554584029831556,28.036438095238097,7.756333333333333,28.02233333333334,0
Developed Economies and EU,2,8,14,40285,51,10,1,216,3,28,856,40,3218,51.8,30.55538095238095,21.13742802851714,25.94308571428571,27.467333333333332,30.916733333333333,0
